5/15/2016	458.109985
5/16/2016	454.869995
5/17/2016	453.25
5/18/2016	454.220001
5/19/2016	442.660004
5/20/2016	442.109985
5/21/2016	443.640015
5/22/2016	439.619995
5/23/2016	443.690002
5/24/2016	446.109985
5/25/2016	449.779999
5/26/2016	453.299988
5/27/2016	474.049988
5/28/2016	524.219971
5/29/2016	516.049988
5/30/2016	532.26001
5/31/2016	528.919983
6/1/2016	537.400024
6/2/2016	537.099976
6/3/2016	567.030029
6/4/2016	571.950012
6/5/2016	574.909973
6/6/2016	583.580017
6/7/2016	575.580017
6/8/2016	580.51001
6/9/2016	574.690002
6/10/2016	577.890015
6/11/2016	591.599976
6/12/2016	666.549988
6/13/2016	700.070007
6/14/2016	685.140015
6/15/2016	690.77002
6/16/2016	761.210022
6/17/2016	743.900024
6/18/2016	753.77002
6/19/2016	761.039978
6/20/2016	733.969971
6/21/2016	667.380005
6/22/2016	590.559998
6/23/2016	620.840027
6/24/2016	656.890015
6/25/2016	663.52002
6/26/2016	625.409973
6/27/2016	644.659973
6/28/2016	644.890015
6/29/2016	636.539978
6/30/2016	670.02002
7/1/2016	674.570007
7/2/2016	698.059998
7/3/2016	661.640015
7/4/2016	675.159973
7/5/2016	663.669983
7/6/2016	672.700012
7/7/2016	635.25
7/8/2016	662.780029
7/9/2016	651.830017
7/10/2016	647.109985
7/11/2016	646.710022
7/12/2016	670.559998
7/13/2016	661.150024
7/14/2016	657.25
7/15/2016	664.200012
7/16/2016	660.690002
7/17/2016	676.330017
7/18/2016	670.380005
7/19/2016	671.099976
7/20/2016	664.400024
7/21/2016	664.619995
7/22/2016	651.109985
7/23/2016	655.159973
7/24/2016	659.289978
7/25/2016	654
7/26/2016	654.380005
7/27/2016	654.539978
7/28/2016	654.130005
7/29/2016	655.429993
7/30/2016	654.73999
7/31/2016	621.869995
8/1/2016	607
8/2/2016	513.429993
8/3/2016	566.440002
8/4/2016	576.219971
8/5/2016	574.659973
8/6/2016	586.450012
8/7/2016	590.849976
8/8/2016	589.23999
8/9/2016	585.25
8/10/2016	590.940002
8/11/2016	587.840027
8/12/2016	587.140015
8/13/2016	584.590027
8/14/2016	569.059998
8/15/2016	566.950012
8/16/2016	580.190002
8/17/2016	572.340027
8/18/2016	573.390015
8/19/2016	574.559998
8/20/2016	582.609985
8/21/2016	580.659973
8/22/2016	587.469971
8/23/2016	583.559998
8/24/2016	579.659973
8/25/2016	577.960022
8/26/2016	579.369995
8/27/2016	570.349976
8/28/2016	574.97998
8/29/2016	574.22998
8/30/2016	577.320007
8/31/2016	573.880005
9/1/2016	571.98999
9/2/2016	575.289978
9/3/2016	598.840027
9/4/2016	609.549988
9/5/2016	605.76001
9/6/2016	610.440002
9/7/2016	613.210022
9/8/2016	625.570007
9/9/2016	623.159973
9/10/2016	624.52002
9/11/2016	605.609985
9/12/2016	607.97998
9/13/2016	608.609985
9/14/2016	609.539978
9/15/2016	608.109985
9/16/2016	607.780029
9/17/2016	607.080017
9/18/2016	610.700012
9/19/2016	609.849976
9/20/2016	609.23999
9/21/2016	597.159973
9/22/2016	595.630005
9/23/2016	602.919983
9/24/2016	602.590027
9/25/2016	601.48999
9/26/2016	606.539978
9/27/2016	605.469971
9/28/2016	604.669983
9/29/2016	604.700012
9/30/2016	608.140015
10/1/2016	613.409973
10/2/2016	610.690002
10/3/2016	611.599976
10/4/2016	608.960022
10/5/2016	611.820007
10/6/2016	610.969971
10/7/2016	616.030029
10/8/2016	617.650024
10/9/2016	615.77002
10/10/2016	617.289978
10/11/2016	640.450012
10/12/2016	635.98999
10/13/2016	635.599976
10/14/2016	637.919983
10/15/2016	637.030029
10/16/2016	640.119995
10/17/2016	637.369995
10/18/2016	635.340027
10/19/2016	629.059998
10/20/2016	628.340027
10/21/2016	630.450012
10/22/2016	655.47998
10/23/2016	653.030029
10/24/2016	650.48999
10/25/2016	651
10/26/2016	674.669983
10/27/2016	682.299988
10/28/2016	686.23999
10/29/2016	714.950012
10/31/2016	697.27002
11/1/2016	698.669983
11/2/2016	726.76001
11/3/2016	733.51001
11/4/2016	684.869995
11/5/2016	702.080017
11/6/2016	702.109985
11/7/2016	709.909973
11/8/2016	705.400024
11/9/2016	710.900024
11/10/2016	721.419983
11/11/2016	714.570007
11/12/2016	714.969971
11/13/2016	704.27002
11/14/2016	701.969971
11/15/2016	704.559998
11/16/2016	711.099976
11/17/2016	740.280029
11/18/2016	737.530029
11/19/2016	746.960022
11/20/2016	747.890015
11/21/2016	728.51001
11/22/2016	736.190002
11/23/2016	749.340027
11/24/2016	741.070007
11/25/2016	735.309998
11/26/2016	740.390015
11/27/2016	734.140015
11/28/2016	729.419983
11/29/2016	733.299988
11/30/2016	732.559998
12/1/2016	742.48999
12/2/2016	752.630005
12/3/2016	770.940002
12/4/2016	764.23999
12/5/2016	766.390015
12/6/2016	754.340027
12/7/2016	758.210022
12/8/2016	765.559998
12/9/2016	768.48999
12/10/2016	770.47998
12/11/2016	774
12/12/2016	767.909973
12/13/2016	778.469971
12/14/2016	778.73999
12/15/2016	776.5
12/16/2016	775.210022
12/17/2016	782.049988
12/18/2016	787.169983
12/19/2016	789.01001
12/20/2016	789.789978
12/21/2016	799.099976
12/22/2016	829.210022
12/23/2016	860.150024
12/24/2016	917.169983
12/25/2016	891.070007
12/26/2016	891.070007
12/27/2016	898.380005
12/28/2016	925.780029
12/29/2016	972.169983
12/30/2016	971.080017
12/31/2016	959.039978
1/1/2017	963.380005
1/2/2017	995.440002
1/3/2017	1017.049988
1/4/2017	1033.300049
1/5/2017	1135.410034
1/6/2017	989.349976
1/7/2017	886.159973
1/8/2017	888.869995
1/9/2017	900.859985
1/10/2017	899.780029
1/11/2017	904.369995
1/12/2017	785.429993
1/13/2017	810.109985
1/14/2017	824.830017
1/15/2017	819.630005
1/16/2017	821.169983
1/17/2017	827.340027
1/18/2017	899.659973
1/19/2017	872.030029
1/20/2017	895.210022
1/21/2017	892.909973
1/22/2017	919.840027
1/23/2017	918.840027
1/24/2017	921.460022
1/25/2017	893.75
1/26/2017	894.409973
1/27/2017	915.559998
1/28/2017	918.01001
1/29/2017	918.51001
1/30/2017	914.549988
1/31/2017	920.72998
2/1/2017	965.48999
2/2/2017	982.429993
2/3/2017	1003.969971
2/4/2017	1013.02002
2/5/2017	1031.849976
2/6/2017	1016.109985
2/7/2017	1024.670044
2/8/2017	1049.560059
2/9/2017	1055.48999
2/10/2017	978.960022
2/11/2017	997.609985
2/12/2017	1008.320007
2/13/2017	996.52002
2/14/2017	995.359985
2/15/2017	1008.340027
2/16/2017	1008.190002
2/17/2017	1031.930054
2/18/2017	1049.410034
2/19/2017	1052.280029
2/20/2017	1048.890015
2/21/2017	1077.560059
2/22/2017	1119.030029
2/23/2017	1120.459961
2/24/2017	1171.910034
2/25/2017	1176.48999
2/26/2017	1149.050049
2/27/2017	1171.579956
2/28/2017	1188.829956
3/1/2017	1189.27002
3/2/2017	1222.660034
3/3/2017	1255.469971
3/4/2017	1283.300049
3/5/2017	1264.319946
3/6/2017	1271.219971
3/7/2017	1277.01001
3/8/2017	1232.689941
3/9/2017	1146.969971
3/10/2017	1191.329956
3/11/2017	1112.390015
3/12/2017	1179.219971
3/13/2017	1225.109985
3/14/2017	1238.189941
3/15/2017	1243.140015
3/16/2017	1253.430054
3/17/2017	1172.880005
3/18/2017	1071.709961
3/19/2017	971.380005
3/20/2017	1022.599976
3/21/2017	1047.51001
3/22/2017	1121.290039
3/23/2017	1044.719971
3/24/2017	1035.030029
3/25/2017	939.700012
3/26/2017	966.299988
3/26/2017	969.440002
3/27/2017	1045.140015
3/28/2017	1044.420044
3/29/2017	1041.900024
3/30/2017	1037.910034
3/31/2017	1079.109985
4/1/2017	1086.119995
4/2/2017	1097.400024
4/3/2017	1147.560059
4/4/2017	1141.77002
4/5/2017	1129.869995
4/6/2017	1188.699951
4/7/2017	1190.48999
4/8/2017	1180.780029
4/9/2017	1204.339966
4/10/2017	1206.709961
4/11/2017	1220.73999
4/12/2017	1212.530029
4/13/2017	1176.199951
4/14/2017	1177.329956
4/15/2017	1176.98999
4/16/2017	1176.800049
4/17/2017	1194.01001
4/18/2017	1206.089966
4/19/2017	1215.199951
4/20/2017	1238.089966
4/21/2017	1249.640015
4/22/2017	1240.890015
4/23/2017	1249.140015
4/24/2017	1248.180054
4/25/2017	1264.310059
4/26/2017	1286.630005
4/27/2017	1332.910034
4/28/2017	1329.619995
4/29/2017	1336.280029
4/30/2017	1351.910034
5/1/2017	1415.810059
5/2/2017	1445.930054
5/3/2017	1485.550049
5/4/2017	1516.76001
5/5/2017	1507.77002
5/6/2017	1545.290039
5/7/2017	1554.449951
5/8/2017	1664.469971
5/9/2017	1697.5
5/10/2017	1752.310059
5/11/2017	1819.290039
5/12/2017	1686.390015
5/13/2017	1763.73999
5/14/2017	1772.550049
5/15/2017	1708.920044
5/16/2017	1729.339966
5/17/2017	1801.300049
5/18/2017	1880.98999
5/19/2017	1962
5/20/2017	2040.180054
5/21/2017	2044.189941
5/22/2017	2124.409912
5/23/2017	2272.580078
5/24/2017	2445.280029
5/25/2017	2306.959961
5/26/2017	2244.889893
5/27/2017	2052.429932
5/28/2017	2189.02002
5/29/2017	2278.209961
5/30/2017	2192.550049
5/31/2017	2303.340088
6/1/2017	2412.649902
6/2/2017	2492.600098
6/3/2017	2545.429932
6/4/2017	2524.060059
6/5/2017	2704.959961
6/6/2017	2870.5
6/7/2017	2691.51001
6/8/2017	2798.780029
6/9/2017	2811.429932
6/10/2017	2900.25
6/11/2017	2973.449951
6/12/2017	2656.77002
6/13/2017	2712.98999
6/14/2017	2467.27002
6/15/2017	2442.459961
6/16/2017	2508.580078
6/17/2017	2655.100098
6/18/2017	2539.560059
6/19/2017	2616.820068
6/20/2017	2754.379883
6/21/2017	2677.620117
6/22/2017	2722.840088
6/23/2017	2710.370117
6/24/2017	2590.050049
6/25/2017	2541.620117
6/26/2017	2446.050049
6/27/2017	2583.75
6/28/2017	2577.73999
6/29/2017	2558.370117
6/30/2017	2480.610107
7/1/2017	2424.610107
7/2/2017	2536.459961
7/3/2017	2572.469971
7/4/2017	2617.320068
7/5/2017	2627.860107
7/6/2017	2614.23999
7/7/2017	2513.879883
7/8/2017	2564.860107
7/9/2017	2511.429932
7/10/2017	2344.02002
7/11/2017	2324.290039
7/12/2017	2403.090088
7/13/2017	2362.439941
7/14/2017	2234.169922
7/15/2017	1975.079956
7/16/2017	1914.089966
7/17/2017	2233.389893
7/18/2017	2320.22998
7/19/2017	2282.580078
7/20/2017	2866.02002
7/21/2017	2675.080078
7/22/2017	2836.530029
7/23/2017	2756.610107
7/24/2017	2763.419922
7/25/2017	2582.580078
7/26/2017	2559.209961
7/27/2017	2691.879883
7/28/2017	2806.75
7/29/2017	2733.5
7/30/2017	2766.48999
7/31/2017	2883.27002
8/1/2017	2746.98999
8/2/2017	2720.530029
8/3/2017	2809.98999
8/4/2017	2878.48999
8/5/2017	3262.800049
8/6/2017	3232.030029
8/7/2017	3401.909912
8/8/2017	3429.379883
8/9/2017	3348.790039
8/10/2017	3425.669922
8/11/2017	3654.370117
8/12/2017	3871.620117
8/13/2017	4062.600098
8/14/2017	4327.939941
8/15/2017	4161.660156
8/16/2017	4387.399902
8/17/2017	4278.919922
8/18/2017	4105.370117
8/19/2017	4150.450195
8/20/2017	4066.600098
8/21/2017	4005.100098
8/22/2017	4089.699951
8/23/2017	4141.089844
8/24/2017	4318.350098
8/25/2017	4364.410156
8/26/2017	4352.299805
8/27/2017	4345.75
8/28/2017	4390.310059
8/29/2017	4597.310059
8/30/2017	4583.02002
8/31/2017	4735.109863
9/1/2017	4921.850098
9/2/2017	4573.799805
9/3/2017	4612.919922
9/4/2017	4267.450195
9/5/2017	4409.080078
9/6/2017	4618.709961
9/7/2017	4635.600098
9/8/2017	4326.450195
9/9/2017	4335.129883
9/10/2017	4245.890137
9/11/2017	4217.899902
9/12/2017	4158.919922
9/13/2017	3870.290039
9/14/2017	3243.080078
9/15/2017	3713.76001
9/16/2017	3698.919922
9/17/2017	3689.610107
9/18/2017	4100.279785
9/19/2017	3907.959961
9/20/2017	3882.159912
9/21/2017	3617.27002
9/22/2017	3600.830078
9/23/2017	3788.02002
9/24/2017	3667.52002
9/25/2017	3932.830078
9/26/2017	3892.699951
9/27/2017	4212.200195
9/28/2017	4195.649902
9/29/2017	4172.790039
9/30/2017	4360.620117
